"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
3.22772946790353,3.06804871542354,3.38765760978337,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",183
3.24028924554487,3.0553750192533,3.42553526696192,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",184
3.17584315791983,2.98703842447883,3.36499402450454,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",185
3.32490271242916,3.11715927591354,3.53306467613965,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",186
3.25127914303409,3.05881621374908,3.44410149794139,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",187
3.21069035881909,3.01144559312732,3.41032050379009,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",188
3.32061315153707,3.16663671089126,3.47481940237182,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",189
3.34352289990878,3.14665708842401,3.54076444967557,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",190
3.30615875940798,3.13006596019256,3.48255223402441,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",191
3.18729709944872,2.98940487975121,3.38556956535374,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",192
3.33015316326861,3.15301536220169,3.5075951512801,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",193
3.27853402811347,3.03099806550542,3.52666470545722,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",194
3.29179674986673,3.13008472163663,3.4537623489161,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",195
3.14147394566096,2.92849952747807,3.354889039682,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",196
3.29413116489394,3.10019146819855,3.48843567765242,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",197
3.30869728310605,3.14831181650574,3.4693321333118,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",198
3.20862186057866,3.03755756608766,3.37997015823843,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",199
3.25985151164416,3.09864543546712,3.42130965125895,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",200
3.25916806295694,3.08699889570005,3.43162477590313,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",201
