"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
-0.382169814052447,-0.529687253812006,-0.234433601531114,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",438
-0.381660008417206,-0.507988636065271,-0.255170976713115,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",439
-0.310762246712182,-0.457166302174916,-0.164142865377559,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",440
-0.407706514344519,-0.536128283626314,-0.279118934597655,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",441
-0.317867473148392,-0.456700974116631,-0.178840340452258,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",442
-0.299025844315204,-0.449082545262791,-0.148742957471237,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",443
-0.319310374964654,-0.445433738917766,-0.193027228255904,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",444
-0.393758696961366,-0.52144367562923,-0.265909829166244,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",445
-0.345913923066088,-0.48846731012594,-0.203156323814824,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",446
-0.329287254585053,-0.467735653273982,-0.190646275538131,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",447
-0.2933338496241,-0.416179345377166,-0.170336813031102,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",448
-0.31330485155413,-0.460001203918559,-0.166392306502772,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",449
-0.342748495326084,-0.457666974315529,-0.227697346582867,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",450
-0.318127782680766,-0.445246657752274,-0.190846592824101,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",451
-0.316103951827418,-0.478562212449118,-0.153380495213462,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",452
-0.336552424161107,-0.492512035356107,-0.180348375076855,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",453
-0.282146463528787,-0.409560086431948,-0.154569830688989,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",454
-0.304059063935558,-0.458456362877901,-0.149422281808098,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",455
-0.367349100631797,-0.490318398748768,-0.24422784294631,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",456
-0.451931474205813,-0.624535958217476,-0.279027194785009,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",457
-0.403537041126123,-0.546478239383952,-0.260390398296817,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",458
-0.29761018524519,-0.441799045932345,-0.15321249768746,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",459
-0.336070563650093,-0.482747342755152,-0.189177600145307,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",460
-0.327396159262228,-0.469896690445193,-0.184691605369436,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",461
-0.363655069047142,-0.482577924021588,-0.244590101815967,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",462
-0.355194376184764,-0.494221359357161,-0.215973147991499,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",463
-0.333278356712263,-0.45990976058129,-0.206485856822469,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",464
-0.31616418395195,-0.466921515240393,-0.165178508747255,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",465
-0.327427872148389,-0.47304808909594,-0.181594594847057,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",466
-0.375136778540497,-0.498350665189806,-0.251770314904132,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",467
-0.385228293920958,-0.524646084312719,-0.245615105176611,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",468
-0.246693262651432,-0.396761719393257,-0.0963987034043212,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",469
-0.350163553019955,-0.489552698197904,-0.210579158656421,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",470
-0.44150185016969,-0.576248618664144,-0.306572462418098,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",471
-0.371942233286537,-0.51218175389709,-0.231505028944579,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",472
-0.353606400814455,-0.504747102402936,-0.202236105240217,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",473
-0.438497249786751,-0.598588149585966,-0.278148515659826,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",474
-0.347567333584775,-0.494087183059899,-0.200831737470253,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",475
-0.376964711867256,-0.524486183651507,-0.229224466800992,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",476
-0.429611538412311,-0.555024715685537,-0.304040198647815,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",477
-0.468249183137248,-0.614462276129801,-0.321820985723542,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",478
-0.195452273535668,-0.329913546712834,-0.0608096035660699,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",479
-0.266762979152724,-0.435248378713904,-0.0979924653377262,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",480
-0.28303434528788,-0.401849374775121,-0.164077576108257,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",481
-0.452215441765702,-0.585218642432972,-0.319034301247367,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",482
-0.365943817569025,-0.517991834704734,-0.213663410678222,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",483
-0.385462641431467,-0.52312990745933,-0.247604855978167,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",484
