"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
0.304078731542945,0.140249299683215,0.468176188327041,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",458
0.333765608654724,0.173734093990663,0.494052780012799,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",459
0.267764833911754,0.0955456245265607,0.440280354745148,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",460
0.393104852340542,0.256916551694952,0.529478150229901,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",461
0.294800812896523,0.131551814505704,0.458315963514,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",462
0.363322524408427,0.204443855795389,0.522453102321752,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",463
0.484074065010409,0.31144936312002,0.656995834562513,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",464
0.389408557050008,0.226688522375218,0.552392770957644,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",465
0.300277905585222,0.157132289817596,0.443628106556582,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",466
0.555345787836892,0.38799635553719,0.722974196045123,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",467
0.43804953976434,0.280958788135544,0.595386375041973,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",468
0.465273329236982,0.3224332923776,0.60831674310251,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",469
0.370493797250315,0.212555253522573,0.528681257728358,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",470
0.334636908268937,0.180623076525133,0.488887514946246,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",471
0.379217883963401,0.202232748908204,0.55651562420882,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",472
0.432411955628464,0.260605505897615,0.604512812679325,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",473
0.389980692873304,0.24201952543137,0.538160256823739,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",474
0.418291530298553,0.275104002816295,0.561683521971923,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",475
0.38273677462084,0.221716689508344,0.544015560827904,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",476
0.485560444582411,0.348658528980184,0.622649130339537,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",477
0.396928010554798,0.247899800773266,0.54617776520014,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",478
0.334354927406366,0.180914221109996,0.488030649030091,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",479
0.494812959327118,0.337043434592355,0.652830560167006,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",480
0.301390517882494,0.137143435411202,0.465907001928212,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",481
0.349366694955289,0.16555153269997,0.533519178908115,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",482
0.18526137473176,-0.0174611480031284,0.388394933450487,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",483
0.502042712917805,0.341165817568156,0.663177542040128,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",484
0.43703544450433,0.294502486333093,0.579770962573289,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",485
0.536233070626091,0.357801806159452,0.714981577156282,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",486
0.428122038531642,0.257387196896453,0.59914763566089,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",487
0.423325686635034,0.264111051122939,0.582793147409277,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",488
0.421187621071772,0.270236630763621,0.572365859287594,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",489
0.357505217076182,0.200618015622744,0.514638061665029,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",490
0.437035721205126,0.252327948614051,0.622083804709206,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",491
0.268259526836179,0.135760202713731,0.400934173649126,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",492
0.489057944940474,0.331677031311961,0.646685727281926,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",493
0.528693368783029,0.371525154255337,0.686107687448501,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",494
0.431984527684581,0.308545536575378,0.55557542194864,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",495
0.405248155324278,0.272598427602633,0.538073364189762,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",496
0.364934627453484,0.209375797621592,0.520734937180323,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",497
0.397690358666725,0.250204178743041,0.545393517432924,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",498
0.442673300949936,0.287885271199273,0.597700236268217,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",499
0.291091494305129,0.118707189586398,0.463772610172852,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",500
