"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
-0.922975232482237,-1.08539161194974,-0.760292167630738,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",378
-0.869110342415202,-1.03829368119907,-0.699637770521022,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",379
-0.943181191864373,-1.10688559936756,-0.779205793471704,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",380
-0.927831871885554,-1.12966652031556,-0.725585196673861,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",381
-0.796897675782482,-0.963601121822666,-0.629913625446954,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",382
-0.866407177571682,-1.06365305071483,-0.668768062352476,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",383
-0.944103820354181,-1.16101963674392,-0.726711952195924,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",384
-0.838662433243975,-1.04677143165474,-0.630115759824057,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",385
-0.66391811808314,-0.881071475044415,-0.44628901364212,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",386
-0.892987262587297,-1.0651209086286,-0.720554126695994,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",387
-0.89652651759814,-1.07748483121889,-0.715237178111205,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",388
-0.95385747258252,-1.15216072888453,-0.755156390877854,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",389
-0.838734288403986,-1.0008074607521,-0.676395783455463,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",390
-0.858150071424391,-1.0217428325177,-0.694286921740195,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",391
-0.765191708618451,-0.947249636074965,-0.582799160580194,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",392
-0.838793434904705,-1.03547744565987,-0.641718530533453,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",393
