"","Pathogen","age_name","year","val","proportion"
"1065","Serratia spp.","Post neonatal to 5",2010,901.965113357919,4.45485669933705
"1066","Serratia spp.","70+ years",2011,8138.9426993826,36.8753273248827
"1067","Serratia spp.","Neonatal",2011,5728.56534702084,25.9545656083066
"1068","Serratia spp.","50 to 69",2011,5324.41426814625,24.1234674088641
"1069","Serratia spp.","5 to 49",2011,1901.08334634837,8.61328961976808
"1070","Serratia spp.","Post neonatal to 5",2011,978.5074342294,4.43335003817847
"1071","Serratia spp.","70+ years",2012,9085.44763116733,37.0203094527393
"1072","Serratia spp.","Neonatal",2012,6289.76003903441,25.6287716886669
"1073","Serratia spp.","50 to 69",2012,6001.27457877409,24.4532851914672
"1074","Serratia spp.","5 to 49",2012,2103.98833219831,8.57308327613205
"1075","Serratia spp.","Post neonatal to 5",2012,1061.32219547987,4.32455039099457
"1076","Serratia spp.","70+ years",2013,9875.2685788895,37.9008841831022
"1077","Serratia spp.","Neonatal",2013,6549.33585956207,25.1360879865218
"1078","Serratia spp.","50 to 69",2013,6317.61402757145,24.2467489020388
"1079","Serratia spp.","5 to 49",2013,2195.45972899498,8.42608626313036
"1080","Serratia spp.","Post neonatal to 5",2013,1117.83156876821,4.29019266520686
"1081","Serratia spp.","70+ years",2014,10058.9807272697,38.9838727336079
"1082","Serratia spp.","50 to 69",2014,6290.18738832895,24.3778043984503
"1083","Serratia spp.","Neonatal",2014,6233.65209739412,24.1587002320822
"1084","Serratia spp.","5 to 49",2014,2109.61987786179,8.17589327036878
"1085","Serratia spp.","Post neonatal to 5",2014,1110.48820210043,4.30372936549077
"1086","Serratia spp.","70+ years",2015,9460.84397457884,39.3405459464624
"1087","Serratia spp.","50 to 69",2015,6005.77188567985,24.973495540928
"1088","Serratia spp.","Neonatal",2015,5588.83669103088,23.2397751428474
"1089","Serratia spp.","5 to 49",2015,1918.56922011162,7.97788873361372
"1090","Serratia spp.","Post neonatal to 5",2015,1074.56155902306,4.46829463614854
"1091","Serratia spp.","70+ years",2016,9149.61625543366,39.8589953113735
"1092","Serratia spp.","50 to 69",2016,5768.9317380425,25.1315264683056
"1093","Serratia spp.","Neonatal",2016,5170.18242537256,22.5231606767647
"1094","Serratia spp.","5 to 49",2016,1812.03942515363,7.89389073102708
"1095","Serratia spp.","Post neonatal to 5",2016,1054.18971771767,4.5924268125292
"1096","Serratia spp.","70+ years",2017,9045.65102929643,39.467442726699
"1097","Serratia spp.","50 to 69",2017,5668.60013988618,24.7328965750425
"1098","Serratia spp.","Neonatal",2017,5296.10947667834,23.1076676259296
"1099","Serratia spp.","5 to 49",2017,1793.19327158303,7.82395346834531
"1100","Serratia spp.","Post neonatal to 5",2017,1115.71929702556,4.86803960398352
"1101","Serratia spp.","70+ years",2018,8831.34174337109,38.2361533666109
"1102","Serratia spp.","Neonatal",2018,5708.90853476453,24.7172749775038
"1103","Serratia spp.","50 to 69",2018,5579.84277905939,24.158472230093
"1104","Serratia spp.","5 to 49",2018,1765.38065474576,7.64338731608639
"1105","Serratia spp.","Post neonatal to 5",2018,1211.3625694068,5.24471210970597
"1106","Serratia spp.","70+ years",2019,9012.50225023287,38.7548359030192
"1107","Serratia spp.","50 to 69",2019,5667.45682936286,24.3707411450275
"1108","Serratia spp.","Neonatal",2019,5607.13122155072,24.1113338276591
"1109","Serratia spp.","5 to 49",2019,1773.30588985017,7.62542708549396
"1110","Serratia spp.","Post neonatal to 5",2019,1194.77194540296,5.13766203880021
"1111","Serratia spp.","70+ years",2020,8735.64288334866,39.5146194155624
"1112","Serratia spp.","50 to 69",2020,5496.45533007194,24.8625480004942
"1113","Serratia spp.","Neonatal",2020,5172.02896798816,23.395044761488
"1114","Serratia spp.","5 to 49",2020,1690.45687707468,7.64657633422169
"1115","Serratia spp.","Post neonatal to 5",2020,1012.78534694789,4.58121148823374
"1116","Serratia spp.","70+ years",2021,8514.96144772083,40.2265663658079
"1117","Serratia spp.","50 to 69",2021,5323.6868667756,25.1502774700701
"1118","Serratia spp.","Neonatal",2021,4757.80725998581,22.476936704249
"1119","Serratia spp.","5 to 49",2021,1644.40008386658,7.76851069869552
"1120","Serratia spp.","Post neonatal to 5",2021,926.651829833041,4.3777087611775
"1121","Streptococcus pneumoniae","Post neonatal to 5",1990,190686.261706538,50.018854781192
"1122","Streptococcus pneumoniae","70+ years",1990,81890.9554452197,21.4807913881667
"1123","Streptococcus pneumoniae","50 to 69",1990,41871.0433610155,10.983180532611
"1124","Streptococcus pneumoniae","5 to 49",1990,35884.2111025566,9.41277640042418
"1125","Streptococcus pneumoniae","Neonatal",1990,30896.2920992681,8.10439689760613
"1126","Streptococcus pneumoniae","Post neonatal to 5",1991,185842.130993337,49.3235636452044
"1127","Streptococcus pneumoniae","70+ years",1991,82342.7832520047,21.8542452604525
"1128","Streptococcus pneumoniae","50 to 69",1991,42284.4527490049,11.2225354133663
"1129","Streptococcus pneumoniae","5 to 49",1991,35939.5472407612,9.53856123062361
"1130","Streptococcus pneumoniae","Neonatal",1991,30372.7237060221,8.06109445035315
"1131","Streptococcus pneumoniae","Post neonatal to 5",1992,183549.083143446,48.4406863743789
"1132","Streptococcus pneumoniae","70+ years",1992,84710.4959533548,22.3560613696319
"1133","Streptococcus pneumoniae","50 to 69",1992,43396.8004411743,11.452908202105
"1134","Streptococcus pneumoniae","5 to 49",1992,37008.6671681714,9.76700732428132
"1135","Streptococcus pneumoniae","Neonatal",1992,30250.0696587787,7.98333672960291
"1136","Streptococcus pneumoniae","Post neonatal to 5",1993,178821.134738479,47.0752833603404
"1137","Streptococcus pneumoniae","70+ years",1993,88303.1487754645,23.2461098979974
"1138","Streptococcus pneumoniae","50 to 69",1993,44697.383849765,11.7667411811855
"1139","Streptococcus pneumoniae","5 to 49",1993,38080.0770824811,10.0247122447975
"1140","Streptococcus pneumoniae","Neonatal",1993,29960.3019905416,7.88715331567923
"1141","Streptococcus pneumoniae","Post neonatal to 5",1994,175280.866683199,45.089875860543
"1142","Streptococcus pneumoniae","70+ years",1994,91947.040593454,23.6527849533993
"1143","Streptococcus pneumoniae","50 to 69",1994,46415.9134120524,11.9401952609341
"1144","Streptococcus pneumoniae","5 to 49",1994,45186.1262468947,11.6238404204935
"1145","Streptococcus pneumoniae","Neonatal",1994,29906.689255902,7.6933035046301
"1146","Streptococcus pneumoniae","Post neonatal to 5",1995,173970.623364283,44.8452219166917
"1147","Streptococcus pneumoniae","70+ years",1995,95960.5114449448,24.7361902128545
"1148","Streptococcus pneumoniae","50 to 69",1995,47358.5591147222,12.2078374617729
"1149","Streptococcus pneumoniae","5 to 49",1995,40829.5935877103,10.5248354567034
"1150","Streptococcus pneumoniae","Neonatal",1995,29816.4075941995,7.6859149519776
"1151","Streptococcus pneumoniae","Post neonatal to 5",1996,168258.421783976,43.6966992590256
"1152","Streptococcus pneumoniae","70+ years",1996,97849.1678379496,25.411421398272
"1153","Streptococcus pneumoniae","50 to 69",1996,48046.6072141656,12.4777002160962
"1154","Streptococcus pneumoniae","5 to 49",1996,41429.281296441,10.7591811817444
"1155","Streptococcus pneumoniae","Neonatal",1996,29476.319603156,7.65499794486181
"1156","Streptococcus pneumoniae","Post neonatal to 5",1997,161358.374921458,42.5261297883315
"1157","Streptococcus pneumoniae","70+ years",1997,99337.2480807984,26.1804118116334
"1158","Streptococcus pneumoniae","50 to 69",1997,48586.0635852351,12.8048962251606
"1159","Streptococcus pneumoniae","5 to 49",1997,41409.092495257,10.9133997087383
"1160","Streptococcus pneumoniae","Neonatal",1997,28742.7026956299,7.5751624661363
"1161","Streptococcus pneumoniae","Post neonatal to 5",1998,155039.894194033,41.0599177124464
"1162","Streptococcus pneumoniae","70+ years",1998,102975.620630944,27.271500225633
"1163","Streptococcus pneumoniae","50 to 69",1998,49350.7305968943,13.0697776071856
"1164","Streptococcus pneumoniae","5 to 49",1998,41884.6720002731,11.0925074780541
"1165","Streptococcus pneumoniae","Neonatal",1998,28343.3468426271,7.50629697668092
"1166","Streptococcus pneumoniae","Post neonatal to 5",1999,150104.466305174,39.715413012359
"1167","Streptococcus pneumoniae","70+ years",1999,106157.903507762,28.0878050208395
"1168","Streptococcus pneumoniae","50 to 69",1999,50346.9644460151,13.321059233686
"1169","Streptococcus pneumoniae","5 to 49",1999,43135.6292128217,11.4130470058914
"1170","Streptococcus pneumoniae","Neonatal",1999,28205.1947160912,7.4626757272242
"1171","Streptococcus pneumoniae","Post neonatal to 5",2000,144204.563657887,38.3639530388865
"1172","Streptococcus pneumoniae","70+ years",2000,109099.425765542,29.0246379203951
"1173","Streptococcus pneumoniae","50 to 69",2000,51217.9875344926,13.6259520411654
"1174","Streptococcus pneumoniae","5 to 49",2000,43721.3909551808,11.6315693959497
"1175","Streptococcus pneumoniae","Neonatal",2000,27642.2023557336,7.35388760360332
"1176","Streptococcus pneumoniae","Post neonatal to 5",2001,140062.587381284,37.3851789545496
"1177","Streptococcus pneumoniae","70+ years",2001,111690.936683688,29.8122841623225
"1178","Streptococcus pneumoniae","50 to 69",2001,52086.1927582216,13.9027250155418
"1179","Streptococcus pneumoniae","5 to 49",2001,43510.7835317143,11.6137967975535
"1180","Streptococcus pneumoniae","Neonatal",2001,27296.8633813003,7.28601507003269
"1181","Streptococcus pneumoniae","Post neonatal to 5",2002,134041.94857755,35.9399260598043
"1182","Streptococcus pneumoniae","70+ years",2002,115746.341555985,31.0344261729994
"1183","Streptococcus pneumoniae","50 to 69",2002,53201.7067370923,14.2646792789666
"1184","Streptococcus pneumoniae","5 to 49",2002,43559.1246323189,11.679267088613
"1185","Streptococcus pneumoniae","Neonatal",2002,26411.9924250662,7.08170139961671
"1186","Streptococcus pneumoniae","Post neonatal to 5",2003,129538.794855797,34.4518474699155
"1187","Streptococcus pneumoniae","70+ years",2003,120814.192786466,32.1314718630333
"1188","Streptococcus pneumoniae","50 to 69",2003,54896.3633119705,14.6001137156051
"1189","Streptococcus pneumoniae","5 to 49",2003,44503.0695054397,11.8359365952975
"1190","Streptococcus pneumoniae","Neonatal",2003,26247.1394156415,6.98063035614864
"1191","Streptococcus pneumoniae","70+ years",2004,125386.903983637,33.1131886163256
"1192","Streptococcus pneumoniae","Post neonatal to 5",2004,125183.312101261,33.0594224239427
"1193","Streptococcus pneumoniae","50 to 69",2004,56302.0853843012,14.8687104760648
"1194","Streptococcus pneumoniae","5 to 49",2004,45673.9370328287,12.0619430240945
"1195","Streptococcus pneumoniae","Neonatal",2004,26115.2834566825,6.89673545957231
"1196","Streptococcus pneumoniae","70+ years",2005,128916.586929792,33.704140101472
"1197","Streptococcus pneumoniae","Post neonatal to 5",2005,122594.827197279,32.0513700368372
"1198","Streptococcus pneumoniae","50 to 69",2005,57964.121210867,15.154224205561
"1199","Streptococcus pneumoniae","5 to 49",2005,46968.1139766524,12.2794120715677
"1200","Streptococcus pneumoniae","Neonatal",2005,26051.161535551,6.81085358456214
"1201","Streptococcus pneumoniae","70+ years",2006,128667.108791871,34.1349248438378
"1202","Streptococcus pneumoniae","Post neonatal to 5",2006,117954.415406743,31.2928855145177
"1203","Streptococcus pneumoniae","50 to 69",2006,58235.526762007,15.4496774500307
"1204","Streptococcus pneumoniae","5 to 49",2006,46692.1936124992,12.3872723551653
"1205","Streptococcus pneumoniae","Neonatal",2006,25387.6005510556,6.73523983644849
"1206","Streptococcus pneumoniae","70+ years",2007,133185.548678824,34.62090615106
"1207","Streptococcus pneumoniae","Post neonatal to 5",2007,118411.773714287,30.7805384713987
"1208","Streptococcus pneumoniae","50 to 69",2007,59741.4860764746,15.5294955293249
"1209","Streptococcus pneumoniae","5 to 49",2007,47434.4282347565,12.3303384228638
"1210","Streptococcus pneumoniae","Neonatal",2007,25923.651637346,6.73872142535256
"1211","Streptococcus pneumoniae","70+ years",2008,136837.995046847,35.2589043682647
"1212","Streptococcus pneumoniae","Post neonatal to 5",2008,116556.673110487,30.0330371639748
"1213","Streptococcus pneumoniae","50 to 69",2008,60958.8339972605,15.7071995798718
"1214","Streptococcus pneumoniae","5 to 49",2008,47845.1770964095,12.3282171968937
"1215","Streptococcus pneumoniae","Neonatal",2008,25896.1793345905,6.67264169099501
"1216","Streptococcus pneumoniae","70+ years",2009,139002.332336876,35.8859311554576
"1217","Streptococcus pneumoniae","Post neonatal to 5",2009,113198.782311135,29.2242845181479
"1218","Streptococcus pneumoniae","50 to 69",2009,61649.8981206668,15.9160207063109
"1219","Streptococcus pneumoniae","5 to 49",2009,47908.275177282,12.3683756659712
"1220","Streptococcus pneumoniae","Neonatal",2009,25585.6348727321,6.60538795411246
"1221","Streptococcus pneumoniae","70+ years",2010,140100.70344115,36.9283500919596
"1222","Streptococcus pneumoniae","Post neonatal to 5",2010,106570.983553315,28.090441329971
"1223","Streptococcus pneumoniae","50 to 69",2010,61579.2736219767,16.2313315983895
"1224","Streptococcus pneumoniae","5 to 49",2010,46577.9508873161,12.2772179916672
"1225","Streptococcus pneumoniae","Neonatal",2010,24556.3117522733,6.47265898801265
"1226","Streptococcus pneumoniae","70+ years",2011,143544.022477305,37.0479657707507
"1227","Streptococcus pneumoniae","Post neonatal to 5",2011,107408.91935559,27.7216835580066
"1228","Streptococcus pneumoniae","50 to 69",2011,63936.3593644279,16.5016418821219
"1229","Streptococcus pneumoniae","5 to 49",2011,47725.7061903345,12.3177565934797
"1230","Streptococcus pneumoniae","Neonatal",2011,24839.5248410259,6.41095219564113
"1231","Streptococcus pneumoniae","70+ years",2012,141799.367239655,37.3652000544737
"1232","Streptococcus pneumoniae","Post neonatal to 5",2012,102618.824565769,27.0408322963419
"1233","Streptococcus pneumoniae","50 to 69",2012,63899.5225677927,16.838004926324
"1234","Streptococcus pneumoniae","5 to 49",2012,46700.4939051384,12.3059314817608
"1235","Streptococcus pneumoniae","Neonatal",2012,24477.5980680028,6.45003124109956
"1236","Streptococcus pneumoniae","70+ years",2013,147628.281904455,38.8751753452085
"1237","Streptococcus pneumoniae","Post neonatal to 5",2013,97767.1045683489,25.7451572561666
"1238","Streptococcus pneumoniae","50 to 69",2013,64661.584911206,17.0274314588928
"1239","Streptococcus pneumoniae","5 to 49",2013,46085.0491727078,12.1356446357688
"1240","Streptococcus pneumoniae","Neonatal",2013,23607.4740591332,6.21659130396319
"1241","Streptococcus pneumoniae","70+ years",2014,150419.449085098,40.1665907978424
"1242","Streptococcus pneumoniae","Post neonatal to 5",2014,91182.6961816628,24.3485670745997
"1243","Streptococcus pneumoniae","50 to 69",2014,65306.1753920008,17.4387450525671
"1244","Streptococcus pneumoniae","5 to 49",2014,45097.6612554447,12.0424540616578
"1245","Streptococcus pneumoniae","Neonatal",2014,22482.9804230653,6.00364301333311
"1246","Streptococcus pneumoniae","70+ years",2015,146140.433184677,40.7625904336841
"1247","Streptococcus pneumoniae","Post neonatal to 5",2015,82800.7454002657,23.0954076076235
"1248","Streptococcus pneumoniae","50 to 69",2015,65361.8739785014,18.2312262315306
"1249","Streptococcus pneumoniae","5 to 49",2015,43154.4087112222,12.0369527403851
"1250","Streptococcus pneumoniae","Neonatal",2015,21058.5987447044,5.87382298677684
"1251","Streptococcus pneumoniae","70+ years",2016,146060.606165992,41.7916845099346
"1252","Streptococcus pneumoniae","Post neonatal to 5",2016,75161.1832929983,21.5055417201584
"1253","Streptococcus pneumoniae","50 to 69",2016,65980.8619094079,18.8788163830966
"1254","Streptococcus pneumoniae","5 to 49",2016,42455.6816140049,12.1476591001568
"1255","Streptococcus pneumoniae","Neonatal",2016,19838.4817039504,5.6762982866536
"1256","Streptococcus pneumoniae","70+ years",2017,144522.135691193,43.1091758447243
"1257","Streptococcus pneumoniae","Post neonatal to 5",2017,66582.7617217072,19.8608190334358
"1258","Streptococcus pneumoniae","50 to 69",2017,64774.357994944,19.3213944402243
"1259","Streptococcus pneumoniae","5 to 49",2017,40999.9669353789,12.2297859479586
"1260","Streptococcus pneumoniae","Neonatal",2017,18367.5849994877,5.47882473365696
"1261","Streptococcus pneumoniae","70+ years",2018,138414.017833627,44.0355442876637
"1262","Streptococcus pneumoniae","50 to 69",2018,63156.9041435446,20.0929695778915
"1263","Streptococcus pneumoniae","Post neonatal to 5",2018,58138.9503455817,18.4965393162596
"1264","Streptococcus pneumoniae","5 to 49",2018,38030.8133779378,12.0992627265039
"1265","Streptococcus pneumoniae","Neonatal",2018,16582.7093490726,5.2756840916812
"1266","Streptococcus pneumoniae","70+ years",2019,127935.805634987,44.205607996406
"1267","Streptococcus pneumoniae","50 to 69",2019,59073.7179335976,20.4117182433933
"1268","Streptococcus pneumoniae","Post neonatal to 5",2019,51758.5394495053,17.8841075335804
"1269","Streptococcus pneumoniae","5 to 49",2019,35392.2101066492,12.2290562703356
"1270","Streptococcus pneumoniae","Neonatal",2019,15250.5311455884,5.26950995628465
"1271","Streptococcus pneumoniae","70+ years",2020,124292.34867714,45.9078003921512
"1272","Streptococcus pneumoniae","50 to 69",2020,58793.6977358982,21.7156515964407
"1273","Streptococcus pneumoniae","Post neonatal to 5",2020,40383.8053634116,14.9158954306571
"1274","Streptococcus pneumoniae","5 to 49",2020,33447.6932215758,12.3540188944585
"1275","Streptococcus pneumoniae","Neonatal",2020,13825.8746723053,5.10663368629247
"1276","Streptococcus pneumoniae","70+ years",2021,120127.307023294,46.8122213638851
"1277","Streptococcus pneumoniae","50 to 69",2021,56653.1808776224,22.0770889644369
"1278","Streptococcus pneumoniae","Post neonatal to 5",2021,34986.7496923814,13.6339314680966
"1279","Streptococcus pneumoniae","5 to 49",2021,32165.3142520275,12.5344507282833
"1280","Streptococcus pneumoniae","Neonatal",2021,12682.7155428836,4.94230747529807
